OrderID,CustomerID,ProductID,StoreID,OrderDate,DeliveryDate,ActualDeliveryDate,Quantity,TotalAmount
ORDER280,CUST5901,PROD28,STORE9,2023-11-18,2023-11-28,2023-11-27,2,158.82
ORDER281,CUST2301,PROD159,STORE7,2022-01-23,2022-01-29,2022-01-30,4,6017.84
ORDER282,CUST6229,PROD252,STORE8,2022-06-11,2022-06-17,2022-06-17,5,4180.55
ORDER283,CUST274,PROD248,STORE1,2023-04-09,2023-04-19,2023-04-18,5,7971.0
ORDER284,CUST3911,PROD22,STORE7,2023-06-15,2023-06-23,2023-06-22,8,7857.52
ORDER285,CUST6692,PROD119,STORE5,2022-01-21,2022-01-24,2022-01-23,3,359.58
ORDER286,CUST111,PROD139,STORE6,2023-09-16,2023-09-22,2023-09-21,7,12520.83
ORDER287,CUST4709,PROD191,STORE8,2022-04-24,2022-05-04,2022-05-04,10,11346.3
ORDER288,CUST4372,PROD26,STORE5,2024-01-20,2024-01-26,2024-01-26,5,4728.45
ORDER289,CUST7124,PROD204,STORE5,2024-01-22,2024-02-01,2024-02-02,8,10874.96
ORDER290,CUST695,PROD216,STORE8,2024-05-18,2024-05-21,2024-05-20,8,14958.24
ORDER291,CUST205,PROD109,STORE10,2024-02-27,2024-02-29,2024-02-28,6,598.38
ORDER292,CUST3706,PROD173,STORE5,2022-08-03,2022-08-08,2022-08-08,7,12181.19
ORDER293,CUST7927,PROD18,STORE3,2024-11-07,2024-11-17,2024-11-16,2,1881.28
ORDER294,CUST319,PROD251,STORE4,2024-11-18,2024-11-24,2024-11-25,10,5276.6
ORDER295,CUST746,PROD8,STORE4,2023-04-28,2023-05-05,2023-05-04,6,5807.28
ORDER296,CUST5587,PROD253,STORE8,2024-02-21,2024-02-27,2024-02-28,5,4627.25
ORDER297,CUST7767,PROD102,STORE9,2024-04-29,2024-05-05,2024-05-06,2,3390.92
ORDER298,CUST6671,PROD111,STORE5,2022-12-13,2022-12-16,2022-12-17,4,6785.76
ORDER299,CUST4225,PROD4,STORE5,2024-04-05,2024-04-10,2024-04-10,4,5966.8
ORDER300,CUST3103,PROD184,STORE7,2022-03-31,2022-04-03,2022-04-02,4,7503.68
ORDER301,CUST5680,PROD257,STORE3,2022-04-17,2022-04-22,2022-04-22,8,9094.88
ORDER302,CUST4782,PROD100,STORE7,2022-04-24,2022-04-28,2022-04-29,4,7373.88
ORDER303,CUST3575,PROD169,STORE4,2023-08-11,2023-08-20,2023-08-21,6,864.24
ORDER304,CUST3561,PROD93,STORE10,2022-08-03,2022-08-07,2022-08-07,10,13104.6
ORDER305,CUST3827,PROD118,STORE3,2022-12-01,2022-12-05,2022-12-05,8,4304.72
ORDER306,CUST1606,PROD38,STORE2,2022-10-07,2022-10-15,2022-10-14,9,11717.01
ORDER307,CUST6985,PROD42,STORE2,2023-09-24,2023-09-29,2023-09-29,4,2684.56
ORDER308,CUST3251,PROD94,STORE9,2024-08-26,2024-09-04,2024-09-03,8,12320.56
ORDER309,CUST7850,PROD39,STORE2,2024-01-26,2024-02-04,2024-02-04,4,4711.28
ORDER310,CUST275,PROD263,STORE5,2023-09-09,2023-09-19,2023-09-18,2,3057.54
ORDER311,CUST7940,PROD179,STORE9,2022-11-16,2022-11-20,2022-11-19,8,3848.32
ORDER312,CUST1157,PROD202,STORE10,2023-06-01,2023-06-06,2023-06-06,4,3568.36
ORDER313,CUST1174,PROD68,STORE10,2024-02-17,2024-02-26,2024-02-27,10,19877.5
ORDER314,CUST6776,PROD64,STORE6,2023-10-14,2023-10-24,2023-10-24,3,598.89
ORDER315,CUST862,PROD30,STORE6,2024-03-05,2024-03-10,2024-03-09,9,9046.89
ORDER316,CUST5175,PROD108,STORE10,2023-09-30,2023-10-07,2023-10-07,3,1043.7
ORDER317,CUST4273,PROD121,STORE10,2023-02-12,2023-02-16,2023-02-15,6,3700.5
ORDER318,CUST1223,PROD177,STORE2,2023-03-09,2023-03-15,2023-03-14,3,1383.27
ORDER319,CUST23,PROD93,STORE5,2023-02-01,2023-02-03,2023-02-04,3,3931.38
ORDER320,CUST7130,PROD107,STORE6,2023-02-26,2023-02-28,2023-03-01,2,1737.24
ORDER321,CUST3930,PROD152,STORE3,2023-07-17,2023-07-20,2023-07-21,10,11826.0
ORDER322,CUST2793,PROD13,STORE1,2023-02-04,2023-02-09,2023-02-08,10,6429.9
ORDER323,CUST2489,PROD172,STORE5,2022-03-04,2022-03-13,2022-03-14,1,1036.51
ORDER324,CUST5190,PROD256,STORE3,2022-01-16,2022-01-21,2022-01-20,6,3176.4
ORDER325,CUST7197,PROD198,STORE6,2024-01-10,2024-01-14,2024-01-15,5,8928.5
ORDER326,CUST691,PROD191,STORE2,2023-11-14,2023-11-18,2023-11-18,3,3403.89
ORDER327,CUST4999,PROD125,STORE5,2023-11-30,2023-12-06,2023-12-07,9,2699.91
ORDER328,CUST1367,PROD233,STORE5,2024-07-15,2024-07-21,2024-07-20,8,9415.68
ORDER329,CUST7236,PROD32,STORE3,2023-06-23,2023-06-27,2023-06-28,3,5253.78
ORDER330,CUST4433,PROD27,STORE7,2022-05-23,2022-05-27,2022-05-27,2,1676.86
ORDER331,CUST2302,PROD100,STORE9,2022-02-27,2022-03-08,2022-03-09,7,12904.29
ORDER332,CUST3075,PROD249,STORE5,2024-01-06,2024-01-12,2024-01-11,7,4072.39
ORDER333,CUST1221,PROD224,STORE8,2022-12-18,2022-12-28,2022-12-29,1,1026.85
ORDER334,CUST4777,PROD118,STORE6,2023-01-15,2023-01-25,2023-01-25,6,3228.54
ORDER335,CUST2046,PROD89,STORE1,2022-06-24,2022-07-01,2022-07-01,7,5041.61
ORDER336,CUST2778,PROD192,STORE5,2024-07-06,2024-07-16,2024-07-15,4,1219.96
ORDER337,CUST2431,PROD110,STORE8,2024-04-18,2024-04-24,2024-04-25,9,7107.84
ORDER338,CUST4404,PROD223,STORE8,2024-02-28,2024-03-09,2024-03-08,4,7249.4
ORDER339,CUST3423,PROD48,STORE4,2023-10-21,2023-10-24,2023-10-23,4,5018.96
ORDER340,CUST7760,PROD25,STORE1,2023-08-03,2023-08-10,2023-08-09,3,4840.74
ORDER341,CUST398,PROD103,STORE7,2024-02-22,2024-02-29,2024-03-01,10,18263.1
ORDER342,CUST1248,PROD142,STORE4,2023-01-03,2023-01-13,2023-01-12,6,9192.12
ORDER343,CUST6886,PROD17,STORE1,2024-02-25,2024-02-28,2024-02-27,7,7244.72
ORDER344,CUST1952,PROD103,STORE8,2022-12-10,2022-12-16,2022-12-16,6,10957.86
ORDER345,CUST7234,PROD204,STORE1,2023-05-08,2023-05-11,2023-05-11,5,6796.85
ORDER346,CUST7604,PROD76,STORE5,2023-03-20,2023-03-26,2023-03-25,10,6027.9
ORDER347,CUST6549,PROD222,STORE10,2023-06-05,2023-06-09,2023-06-10,3,3827.7
ORDER348,CUST5502,PROD54,STORE3,2023-02-10,2023-02-20,2023-02-20,4,7348.08
ORDER349,CUST5763,PROD253,STORE3,2022-06-16,2022-06-18,2022-06-17,5,4627.25
ORDER350,CUST7067,PROD146,STORE8,2023-11-30,2023-12-10,2023-12-11,6,7358.16
ORDER351,CUST2467,PROD19,STORE3,2023-04-26,2023-05-06,2023-05-05,9,3373.83
ORDER352,CUST916,PROD169,STORE4,2023-11-17,2023-11-19,2023-11-20,10,1440.4
ORDER353,CUST3521,PROD130,STORE1,2024-05-31,2024-06-07,2024-06-08,9,2895.21
ORDER354,CUST7219,PROD226,STORE5,2022-01-30,2022-02-03,2022-02-03,4,5485.32
ORDER355,CUST5821,PROD86,STORE4,2023-11-23,2023-11-27,2023-11-26,7,8522.08
ORDER356,CUST3896,PROD99,STORE4,2024-07-19,2024-07-25,2024-07-24,2,173.5
ORDER357,CUST3168,PROD44,STORE6,2024-09-13,2024-09-17,2024-09-16,9,10373.04
ORDER358,CUST1578,PROD189,STORE8,2022-02-21,2022-03-01,2022-03-02,7,2087.47
ORDER359,CUST5662,PROD254,STORE9,2024-02-13,2024-02-20,2024-02-21,1,561.89
ORDER360,CUST2712,PROD209,STORE7,2023-01-06,2023-01-09,2023-01-10,9,10296.9
ORDER361,CUST5935,PROD8,STORE9,2024-09-13,2024-09-19,2024-09-20,9,8710.92
ORDER362,CUST4579,PROD186,STORE7,2023-12-08,2023-12-11,2023-12-11,6,3808.32
ORDER363,CUST2283,PROD29,STORE5,2024-04-06,2024-04-09,2024-04-09,6,956.04
ORDER364,CUST5889,PROD97,STORE3,2022-02-09,2022-02-13,2022-02-13,7,8190.42
ORDER365,CUST5712,PROD186,STORE1,2022-09-13,2022-09-20,2022-09-20,1,634.72
ORDER366,CUST4105,PROD185,STORE10,2024-11-07,2024-11-16,2024-11-16,5,4142.45
ORDER367,CUST6744,PROD75,STORE9,2022-02-25,2022-02-27,2022-02-28,4,3610.2
ORDER368,CUST6664,PROD78,STORE10,2022-12-26,2022-12-29,2022-12-29,6,11023.8
ORDER369,CUST6528,PROD135,STORE7,2022-11-05,2022-11-08,2022-11-07,6,8981.46
ORDER370,CUST6515,PROD163,STORE3,2023-09-08,2023-09-11,2023-09-10,10,9129.7
ORDER371,CUST6891,PROD261,STORE5,2023-11-24,2023-12-01,2023-11-30,4,5295.6
ORDER372,CUST2065,PROD173,STORE6,2023-12-14,2023-12-23,2023-12-23,7,12181.19
ORDER373,CUST805,PROD121,STORE1,2023-03-13,2023-03-16,2023-03-17,4,2467.0
ORDER374,CUST1592,PROD113,STORE6,2023-04-30,2023-05-10,2023-05-09,8,12756.56
ORDER375,CUST5028,PROD44,STORE10,2022-01-30,2022-02-01,2022-02-02,3,3457.68
ORDER376,CUST75,PROD138,STORE5,2023-01-07,2023-01-15,2023-01-14,5,2256.7
ORDER377,CUST4992,PROD224,STORE3,2024-02-09,2024-02-18,2024-02-18,9,9241.65
ORDER378,CUST7130,PROD57,STORE8,2022-06-07,2022-06-09,2022-06-08,3,1528.32
ORDER379,CUST344,PROD117,STORE9,2023-11-01,2023-11-07,2023-11-06,4,2599.72
ORDER380,CUST5828,PROD2,STORE10,2023-01-14,2023-01-16,2023-01-15,1,1965.67
ORDER381,CUST1592,PROD21,STORE5,2023-12-06,2023-12-16,2023-12-17,8,9386.08
ORDER382,CUST6354,PROD21,STORE3,2023-09-17,2023-09-20,2023-09-20,3,3519.78
ORDER383,CUST6802,PROD46,STORE8,2022-11-10,2022-11-17,2022-11-17,4,6341.64
ORDER384,CUST6270,PROD91,STORE4,2022-01-28,2022-02-06,2022-02-07,1,1858.59
ORDER385,CUST7757,PROD74,STORE6,2023-07-03,2023-07-11,2023-07-10,8,10520.56
ORDER386,CUST6737,PROD109,STORE5,2023-07-27,2023-08-01,2023-08-02,6,598.38
ORDER387,CUST772,PROD28,STORE1,2023-06-22,2023-07-02,2023-07-02,2,158.82
ORDER388,CUST267,PROD197,STORE3,2023-01-23,2023-02-01,2023-02-01,4,2034.48
ORDER389,CUST2654,PROD21,STORE7,2024-01-25,2024-02-01,2024-01-31,5,5866.3
ORDER390,CUST1439,PROD168,STORE2,2024-03-21,2024-03-28,2024-03-27,10,9718.5
ORDER391,CUST454,PROD84,STORE4,2024-06-15,2024-06-23,2024-06-23,9,13185.36
ORDER392,CUST7229,PROD61,STORE8,2023-03-30,2023-04-08,2023-04-07,4,4278.88
ORDER393,CUST7787,PROD24,STORE5,2022-08-12,2022-08-19,2022-08-19,4,1313.68
ORDER394,CUST3414,PROD96,STORE8,2024-11-06,2024-11-10,2024-11-10,10,12914.1
ORDER395,CUST2333,PROD185,STORE8,2024-02-14,2024-02-22,2024-02-22,6,4970.94
ORDER396,CUST4308,PROD54,STORE2,2024-05-01,2024-05-08,2024-05-08,3,5511.06
ORDER397,CUST6696,PROD239,STORE8,2024-02-01,2024-02-11,2024-02-10,8,466.48
ORDER398,CUST4974,PROD91,STORE10,2022-04-20,2022-04-28,2022-04-27,6,11151.54
ORDER399,CUST3398,PROD24,STORE2,2022-10-25,2022-10-31,2022-11-01,5,1642.1
ORDER400,CUST6308,PROD249,STORE5,2022-11-18,2022-11-20,2022-11-19,7,4072.39
ORDER401,CUST342,PROD66,STORE7,2023-11-15,2023-11-19,2023-11-18,2,3641.38
ORDER402,CUST3133,PROD123,STORE1,2023-04-17,2023-04-26,2023-04-26,6,8484.48
ORDER403,CUST3912,PROD66,STORE7,2023-07-17,2023-07-26,2023-07-25,2,3641.38
ORDER404,CUST6579,PROD113,STORE9,2024-07-06,2024-07-12,2024-07-13,3,4783.71
ORDER405,CUST6684,PROD72,STORE4,2022-08-16,2022-08-26,2022-08-26,8,11056.32
ORDER406,CUST1656,PROD25,STORE2,2022-02-06,2022-02-08,2022-02-07,9,14522.22
ORDER407,CUST5236,PROD83,STORE5,2022-05-07,2022-05-15,2022-05-14,2,1400.72
ORDER408,CUST7299,PROD48,STORE7,2023-05-12,2023-05-22,2023-05-21,4,5018.96
ORDER409,CUST1117,PROD121,STORE2,2022-12-30,2023-01-03,2023-01-02,3,1850.25
ORDER410,CUST3108,PROD25,STORE3,2024-12-04,2024-12-13,2024-12-12,4,6454.32
ORDER411,CUST7596,PROD203,STORE10,2022-01-28,2022-02-01,2022-01-31,9,3630.87
ORDER412,CUST4338,PROD168,STORE2,2024-08-04,2024-08-13,2024-08-13,1,971.85
ORDER413,CUST3605,PROD169,STORE8,2024-11-18,2024-11-25,2024-11-26,3,432.12
ORDER414,CUST7475,PROD9,STORE7,2022-10-24,2022-10-31,2022-10-30,10,9131.0
ORDER415,CUST6945,PROD105,STORE4,2023-05-31,2023-06-08,2023-06-09,4,7125.64
ORDER416,CUST6251,PROD118,STORE3,2022-04-22,2022-04-30,2022-04-29,10,5380.9
ORDER417,CUST255,PROD254,STORE3,2024-06-07,2024-06-09,2024-06-08,9,5057.01
ORDER418,CUST4810,PROD143,STORE4,2023-09-26,2023-10-01,2023-10-02,9,6644.97
ORDER419,CUST5190,PROD211,STORE9,2024-03-23,2024-03-30,2024-03-31,4,3150.72
ORDER420,CUST1068,PROD222,STORE10,2022-05-28,2022-06-03,2022-06-03,7,8931.3
ORDER421,CUST1228,PROD111,STORE2,2023-11-08,2023-11-11,2023-11-11,7,11875.08
ORDER422,CUST7619,PROD27,STORE3,2023-01-01,2023-01-04,2023-01-03,6,5030.58
ORDER423,CUST3197,PROD95,STORE2,2023-05-17,2023-05-20,2023-05-21,5,6646.5
ORDER424,CUST1990,PROD25,STORE9,2024-11-26,2024-11-30,2024-11-29,2,3227.16
ORDER425,CUST7204,PROD49,STORE5,2022-04-29,2022-05-03,2022-05-02,1,1643.67
ORDER426,CUST3221,PROD230,STORE7,2022-06-14,2022-06-21,2022-06-21,1,1364.56
ORDER427,CUST6694,PROD52,STORE5,2022-06-08,2022-06-16,2022-06-17,8,6309.2
ORDER428,CUST4244,PROD188,STORE5,2024-10-30,2024-11-02,2024-11-03,10,2265.0
ORDER429,CUST6223,PROD35,STORE9,2023-11-07,2023-11-15,2023-11-16,9,4314.24
ORDER430,CUST7722,PROD163,STORE6,2022-04-17,2022-04-20,2022-04-20,8,7303.76
ORDER431,CUST5541,PROD227,STORE5,2024-07-30,2024-08-06,2024-08-07,5,4891.25
ORDER432,CUST1077,PROD38,STORE4,2022-05-09,2022-05-13,2022-05-13,6,7811.34
ORDER433,CUST1844,PROD73,STORE5,2022-05-01,2022-05-03,2022-05-04,9,3538.62
ORDER434,CUST7519,PROD199,STORE7,2023-10-06,2023-10-13,2023-10-13,3,3659.22
ORDER435,CUST92,PROD263,STORE8,2024-03-03,2024-03-06,2024-03-05,3,4586.31
ORDER436,CUST1519,PROD221,STORE8,2023-03-23,2023-03-27,2023-03-28,7,8346.94
ORDER437,CUST7530,PROD137,STORE9,2023-11-15,2023-11-18,2023-11-18,2,3205.12
ORDER438,CUST3995,PROD49,STORE1,2024-10-06,2024-10-10,2024-10-09,4,6574.68
ORDER439,CUST972,PROD157,STORE10,2024-01-13,2024-01-20,2024-01-19,2,3261.54
ORDER440,CUST749,PROD64,STORE6,2024-01-05,2024-01-10,2024-01-10,5,998.15
ORDER441,CUST7055,PROD154,STORE2,2022-09-28,2022-10-08,2022-10-09,9,5692.41
ORDER442,CUST691,PROD253,STORE9,2024-11-03,2024-11-11,2024-11-10,2,1850.9
ORDER443,CUST4648,PROD55,STORE8,2024-10-23,2024-10-29,2024-10-29,7,12846.61
ORDER444,CUST2899,PROD79,STORE1,2024-08-16,2024-08-26,2024-08-25,3,1312.29
ORDER445,CUST2074,PROD103,STORE2,2024-11-06,2024-11-12,2024-11-13,3,5478.93
ORDER446,CUST3819,PROD156,STORE1,2024-10-12,2024-10-15,2024-10-15,4,1846.52
ORDER447,CUST7811,PROD174,STORE1,2024-09-22,2024-09-24,2024-09-25,4,719.08
ORDER448,CUST6596,PROD256,STORE7,2023-07-21,2023-07-29,2023-07-30,6,3176.4
ORDER449,CUST4297,PROD48,STORE3,2022-05-20,2022-05-23,2022-05-22,5,6273.7
ORDER450,CUST3632,PROD99,STORE5,2024-09-11,2024-09-18,2024-09-18,8,694.0
ORDER451,CUST508,PROD147,STORE7,2023-12-16,2023-12-22,2023-12-23,8,9299.92
ORDER452,CUST2183,PROD207,STORE7,2024-01-23,2024-01-31,2024-01-31,2,663.64
ORDER453,CUST3504,PROD167,STORE5,2024-10-06,2024-10-12,2024-10-12,4,3477.24
ORDER454,CUST7106,PROD129,STORE3,2023-10-07,2023-10-13,2023-10-13,4,4034.52
ORDER455,CUST3690,PROD91,STORE3,2023-06-22,2023-06-30,2023-07-01,10,18585.9
ORDER456,CUST1432,PROD111,STORE7,2022-11-04,2022-11-07,2022-11-07,10,16964.4
ORDER457,CUST4969,PROD125,STORE10,2024-04-12,2024-04-19,2024-04-19,8,2399.92
ORDER458,CUST7254,PROD12,STORE9,2024-07-21,2024-07-29,2024-07-30,7,5837.09
ORDER459,CUST7242,PROD34,STORE2,2022-03-07,2022-03-14,2022-03-13,3,1322.7
ORDER460,CUST7026,PROD194,STORE4,2023-05-05,2023-05-13,2023-05-13,5,7988.8
ORDER461,CUST1884,PROD9,STORE9,2022-04-25,2022-05-04,2022-05-03,9,8217.9
ORDER462,CUST6969,PROD232,STORE7,2024-04-22,2024-04-26,2024-04-26,3,4014.33
ORDER463,CUST129,PROD226,STORE3,2024-03-11,2024-03-17,2024-03-18,4,5485.32
ORDER464,CUST7028,PROD117,STORE3,2023-11-22,2023-11-29,2023-11-30,1,649.93
ORDER465,CUST1571,PROD23,STORE6,2022-09-17,2022-09-25,2022-09-25,7,1524.25
ORDER466,CUST3861,PROD105,STORE4,2024-03-05,2024-03-15,2024-03-16,5,8907.05
ORDER467,CUST2405,PROD105,STORE2,2023-07-09,2023-07-13,2023-07-14,3,5344.23
ORDER468,CUST6949,PROD158,STORE6,2022-12-07,2022-12-09,2022-12-10,1,1422.7
ORDER469,CUST1582,PROD126,STORE5,2024-08-24,2024-09-02,2024-09-01,5,611.45
ORDER470,CUST7858,PROD173,STORE5,2024-10-12,2024-10-15,2024-10-16,2,3480.34
ORDER471,CUST6595,PROD170,STORE4,2022-10-11,2022-10-13,2022-10-12,1,1597.14
ORDER472,CUST7124,PROD6,STORE1,2024-10-04,2024-10-06,2024-10-06,1,1387.83
ORDER473,CUST1092,PROD89,STORE5,2023-01-01,2023-01-10,2023-01-11,6,4321.38
ORDER474,CUST7834,PROD5,STORE9,2023-06-11,2023-06-16,2023-06-17,4,2854.6
ORDER475,CUST4238,PROD100,STORE10,2023-06-25,2023-07-02,2023-07-01,3,5530.41
ORDER476,CUST4535,PROD105,STORE1,2022-01-05,2022-01-09,2022-01-09,10,17814.1
ORDER477,CUST4989,PROD268,STORE7,2024-12-08,2024-12-10,2024-12-11,4,7002.36
ORDER478,CUST711,PROD267,STORE4,2023-01-26,2023-01-29,2023-01-29,2,2616.8
ORDER479,CUST7967,PROD9,STORE6,2024-10-03,2024-10-05,2024-10-06,8,7304.8
ORDER480,CUST254,PROD39,STORE10,2022-10-21,2022-10-31,2022-10-31,1,1177.82
ORDER481,CUST4155,PROD119,STORE6,2022-03-07,2022-03-13,2022-03-12,10,1198.6
ORDER482,CUST7124,PROD233,STORE1,2022-12-03,2022-12-09,2022-12-10,5,5884.8
ORDER483,CUST7428,PROD70,STORE4,2023-03-19,2023-03-24,2023-03-23,8,1238.56
ORDER484,CUST3185,PROD154,STORE2,2022-07-18,2022-07-24,2022-07-23,5,3162.45
ORDER485,CUST1605,PROD158,STORE9,2024-04-15,2024-04-18,2024-04-19,4,5690.8
ORDER486,CUST6890,PROD101,STORE6,2023-11-22,2023-11-28,2023-11-28,9,13481.46
ORDER487,CUST6315,PROD235,STORE4,2024-06-12,2024-06-21,2024-06-21,10,14368.6
ORDER488,CUST1539,PROD140,STORE5,2023-11-24,2023-11-30,2023-11-30,8,6663.92
ORDER489,CUST213,PROD66,STORE1,2022-03-20,2022-03-26,2022-03-27,2,3641.38
ORDER490,CUST7361,PROD157,STORE5,2024-06-29,2024-07-03,2024-07-04,4,6523.08
ORDER491,CUST1263,PROD189,STORE5,2023-10-28,2023-10-31,2023-11-01,9,2683.89
ORDER492,CUST4736,PROD105,STORE9,2022-03-01,2022-03-08,2022-03-08,2,3562.82
ORDER493,CUST3281,PROD27,STORE3,2022-11-29,2022-12-05,2022-12-06,2,1676.86
ORDER494,CUST7875,PROD237,STORE10,2022-03-31,2022-04-03,2022-04-04,8,3350.64
ORDER495,CUST7167,PROD203,STORE2,2022-03-23,2022-03-26,2022-03-27,2,806.86
ORDER496,CUST7327,PROD2,STORE6,2024-04-07,2024-04-14,2024-04-15,4,7862.68
ORDER497,CUST2888,PROD235,STORE1,2024-06-06,2024-06-14,2024-06-14,7,10058.02
ORDER498,CUST3531,PROD46,STORE6,2024-01-14,2024-01-20,2024-01-19,5,7927.05
ORDER499,CUST918,PROD190,STORE1,2022-12-04,2022-12-07,2022-12-08,5,6100.1
ORDER500,CUST5786,PROD169,STORE9,2024-01-24,2024-02-02,2024-02-02,9,1296.36
ORDER501,CUST3382,PROD47,STORE8,2023-06-27,2023-07-06,2023-07-05,4,2022.6
ORDER502,CUST7398,PROD23,STORE4,2024-08-12,2024-08-14,2024-08-14,10,2177.5
ORDER503,CUST1701,PROD237,STORE2,2022-03-04,2022-03-06,2022-03-06,8,3350.64
ORDER504,CUST6985,PROD131,STORE7,2022-11-02,2022-11-04,2022-11-03,10,11105.3
ORDER505,CUST1939,PROD122,STORE7,2023-02-08,2023-02-14,2023-02-14,1,177.46
ORDER506,CUST6809,PROD57,STORE8,2022-05-12,2022-05-15,2022-05-16,1,509.44
ORDER507,CUST1847,PROD63,STORE9,2024-11-04,2024-11-11,2024-11-11,5,7052.4
ORDER508,CUST4753,PROD63,STORE1,2023-11-04,2023-11-09,2023-11-08,2,2820.96
ORDER509,CUST2897,PROD67,STORE10,2024-08-08,2024-08-12,2024-08-11,2,2338.88
ORDER510,CUST4757,PROD226,STORE3,2022-01-03,2022-01-07,2022-01-06,6,8227.98
ORDER511,CUST2803,PROD154,STORE6,2023-09-09,2023-09-18,2023-09-18,7,4427.43
ORDER512,CUST6771,PROD58,STORE6,2024-04-17,2024-04-22,2024-04-21,2,3509.46
ORDER513,CUST4024,PROD141,STORE8,2022-05-31,2022-06-09,2022-06-09,2,2918.7
ORDER514,CUST4385,PROD17,STORE9,2022-11-16,2022-11-23,2022-11-23,5,5174.8
ORDER515,CUST616,PROD244,STORE2,2023-02-01,2023-02-10,2023-02-09,2,2091.58
ORDER516,CUST5989,PROD128,STORE10,2023-11-09,2023-11-11,2023-11-12,6,11123.46
ORDER517,CUST3960,PROD34,STORE4,2023-06-10,2023-06-18,2023-06-18,2,881.8
ORDER518,CUST895,PROD146,STORE4,2024-11-27,2024-12-05,2024-12-04,6,7358.16
ORDER519,CUST1752,PROD175,STORE3,2023-08-24,2023-08-29,2023-08-29,4,2634.4
ORDER520,CUST5802,PROD88,STORE1,2023-09-18,2023-09-27,2023-09-26,1,1557.45
ORDER521,CUST5558,PROD164,STORE5,2023-01-18,2023-01-25,2023-01-24,8,9996.48
ORDER522,CUST3369,PROD172,STORE9,2024-06-15,2024-06-23,2024-06-22,2,2073.02
ORDER523,CUST7133,PROD192,STORE1,2022-05-12,2022-05-22,2022-05-21,6,1829.94
ORDER524,CUST815,PROD154,STORE9,2023-02-14,2023-02-19,2023-02-19,1,632.49
ORDER525,CUST6001,PROD9,STORE5,2024-02-07,2024-02-16,2024-02-16,4,3652.4
ORDER526,CUST1635,PROD200,STORE8,2023-05-02,2023-05-04,2023-05-04,5,2635.9
ORDER527,CUST1269,PROD152,STORE6,2022-01-26,2022-01-30,2022-01-31,8,9460.8
ORDER528,CUST5026,PROD71,STORE5,2024-07-12,2024-07-15,2024-07-15,4,1106.88
ORDER529,CUST7787,PROD32,STORE8,2024-10-15,2024-10-21,2024-10-22,8,14010.08
ORDER530,CUST1560,PROD266,STORE6,2023-01-02,2023-01-08,2023-01-09,2,1220.6
ORDER531,CUST2386,PROD143,STORE8,2023-02-04,2023-02-07,2023-02-06,3,2214.99
ORDER532,CUST2714,PROD164,STORE10,2023-03-17,2023-03-20,2023-03-21,9,11246.04
ORDER533,CUST5024,PROD147,STORE2,2023-05-24,2023-05-31,2023-05-30,3,3487.47
ORDER534,CUST5865,PROD218,STORE4,2022-05-23,2022-05-31,2022-05-31,7,5502.35
ORDER535,CUST7479,PROD89,STORE1,2023-10-18,2023-10-21,2023-10-20,2,1440.46
ORDER536,CUST4254,PROD252,STORE4,2022-08-02,2022-08-06,2022-08-07,8,6688.88
ORDER537,CUST6417,PROD72,STORE9,2023-04-20,2023-04-22,2023-04-21,9,12438.36
ORDER538,CUST7132,PROD140,STORE9,2024-09-19,2024-09-23,2024-09-23,5,4164.95
ORDER539,CUST3425,PROD204,STORE6,2023-07-04,2023-07-06,2023-07-07,8,10874.96
ORDER540,CUST4926,PROD215,STORE6,2022-06-23,2022-06-27,2022-06-26,5,8280.55
ORDER541,CUST1673,PROD267,STORE1,2022-01-18,2022-01-20,2022-01-20,3,3925.2
ORDER542,CUST6590,PROD101,STORE5,2024-10-08,2024-10-15,2024-10-16,4,5991.76
ORDER543,CUST1231,PROD49,STORE1,2024-11-21,2024-11-30,2024-11-29,3,4931.01
ORDER544,CUST4904,PROD119,STORE8,2022-04-04,2022-04-10,2022-04-11,7,839.02
ORDER545,CUST392,PROD196,STORE3,2024-12-23,2025-01-02,2025-01-03,8,11470.08
ORDER546,CUST7040,PROD1,STORE2,2024-04-25,2024-05-04,2024-05-04,3,5634.06
ORDER547,CUST1960,PROD73,STORE5,2023-08-23,2023-09-01,2023-08-31,3,1179.54
ORDER548,CUST5688,PROD31,STORE5,2023-06-02,2023-06-07,2023-06-06,4,5501.64
ORDER549,CUST2902,PROD230,STORE1,2023-05-13,2023-05-18,2023-05-18,8,10916.48
ORDER550,CUST3753,PROD189,STORE8,2022-09-07,2022-09-15,2022-09-15,9,2683.89
ORDER551,CUST1025,PROD7,STORE6,2022-07-14,2022-07-16,2022-07-17,9,14544.72
ORDER552,CUST833,PROD162,STORE6,2022-02-05,2022-02-12,2022-02-11,4,266.12
ORDER553,CUST1011,PROD126,STORE9,2023-09-20,2023-09-23,2023-09-22,6,733.74
ORDER554,CUST6566,PROD151,STORE6,2024-10-05,2024-10-12,2024-10-13,8,4491.2
ORDER555,CUST7826,PROD51,STORE3,2024-04-21,2024-04-29,2024-04-29,2,2268.42
ORDER556,CUST7602,PROD236,STORE1,2024-07-27,2024-08-05,2024-08-05,2,3702.5
ORDER557,CUST1279,PROD85,STORE4,2023-02-18,2023-02-27,2023-02-26,3,4442.73
ORDER558,CUST2971,PROD190,STORE4,2022-03-14,2022-03-23,2022-03-23,9,10980.18
ORDER559,CUST7355,PROD179,STORE2,2024-11-08,2024-11-12,2024-11-12,8,3848.32
