OrderDetailID,OrderID,ProductID,Quantity,UnitPrice,Total
DETAIL477,ORDER310,PROD236,1,1851.25,1851.25
DETAIL478,ORDER310,PROD159,1,1504.46,1504.46
DETAIL479,ORDER311,PROD197,5,508.62,2543.1
DETAIL480,ORDER312,PROD156,4,461.63,1846.52
DETAIL481,ORDER313,PROD209,2,1144.1,2288.2
DETAIL482,ORDER313,PROD158,2,1422.7,2845.4
DETAIL483,ORDER313,PROD138,2,451.34,902.68
DETAIL484,ORDER314,PROD159,3,1504.46,4513.38
DETAIL485,ORDER315,PROD227,1,978.25,978.25
DETAIL486,ORDER315,PROD183,5,773.87,3869.35
DETAIL487,ORDER316,PROD98,1,1958.92,1958.92
DETAIL488,ORDER316,PROD232,2,1338.11,2676.22
DETAIL489,ORDER317,PROD124,4,559.7,2238.8
DETAIL490,ORDER318,PROD206,1,687.05,687.05
DETAIL491,ORDER318,PROD120,2,539.82,1079.64
DETAIL492,ORDER319,PROD246,2,1575.6,3151.2
DETAIL493,ORDER319,PROD3,1,1238.0,1238.0
DETAIL494,ORDER320,PROD114,1,460.88,460.88
DETAIL495,ORDER321,PROD130,8,321.69,2573.52
DETAIL496,ORDER321,PROD98,1,1958.92,1958.92
DETAIL497,ORDER322,PROD111,5,1696.44,8482.2
DETAIL498,ORDER322,PROD131,2,1110.53,2221.06
DETAIL499,ORDER322,PROD75,1,902.55,902.55
DETAIL500,ORDER323,PROD68,1,1987.75,1987.75
DETAIL501,ORDER324,PROD117,2,649.93,1299.86
DETAIL502,ORDER324,PROD80,3,372.56,1117.68
DETAIL503,ORDER324,PROD163,1,912.97,912.97
DETAIL504,ORDER325,PROD116,1,414.24,414.24
DETAIL505,ORDER325,PROD85,3,1480.91,4442.73
DETAIL506,ORDER325,PROD160,1,1085.29,1085.29
DETAIL507,ORDER326,PROD70,2,154.82,309.64
DETAIL508,ORDER326,PROD72,1,1382.04,1382.04
DETAIL509,ORDER327,PROD237,1,418.83,418.83
DETAIL510,ORDER327,PROD145,8,682.0,5456.0
DETAIL511,ORDER328,PROD171,5,1819.18,9095.9
DETAIL512,ORDER329,PROD100,3,1843.47,5530.41
DETAIL513,ORDER330,PROD210,1,1212.09,1212.09
DETAIL514,ORDER330,PROD3,1,1238.0,1238.0
DETAIL515,ORDER331,PROD184,2,1875.92,3751.84
DETAIL516,ORDER332,PROD31,5,1375.41,6877.05
DETAIL517,ORDER332,PROD162,1,66.53,66.53
DETAIL518,ORDER333,PROD58,1,1754.73,1754.73
DETAIL519,ORDER334,PROD209,4,1144.1,4576.4
DETAIL520,ORDER334,PROD160,1,1085.29,1085.29
DETAIL521,ORDER335,PROD194,7,1597.76,11184.32
DETAIL522,ORDER336,PROD148,4,1332.56,5330.24
DETAIL523,ORDER337,PROD21,8,1173.26,9386.08
DETAIL524,ORDER338,PROD154,4,632.49,2529.96
DETAIL525,ORDER339,PROD3,4,1238.0,4952.0
DETAIL526,ORDER340,PROD220,3,757.96,2273.88
DETAIL527,ORDER341,PROD76,6,602.79,3616.74
DETAIL528,ORDER342,PROD84,1,1465.04,1465.04
DETAIL529,ORDER343,PROD43,2,1684.88,3369.76
DETAIL530,ORDER343,PROD136,4,1272.39,5089.56
DETAIL531,ORDER344,PROD253,5,925.45,4627.25
DETAIL532,ORDER344,PROD59,1,70.84,70.84
DETAIL533,ORDER345,PROD224,1,1026.85,1026.85
DETAIL534,ORDER346,PROD36,9,1366.18,12295.62
DETAIL535,ORDER346,PROD19,1,374.87,374.87
DETAIL536,ORDER347,PROD213,2,1268.91,2537.82
DETAIL537,ORDER348,PROD211,1,787.68,787.68
DETAIL538,ORDER348,PROD196,2,1433.76,2867.52
DETAIL539,ORDER348,PROD194,1,1597.76,1597.76
DETAIL540,ORDER349,PROD15,3,1370.57,4111.71
DETAIL541,ORDER349,PROD172,2,1036.51,2073.02
DETAIL542,ORDER350,PROD157,4,1630.77,6523.08
DETAIL543,ORDER350,PROD209,2,1144.1,2288.2
DETAIL544,ORDER351,PROD163,7,912.97,6390.79
DETAIL545,ORDER351,PROD148,2,1332.56,2665.12
DETAIL546,ORDER352,PROD249,5,581.77,2908.85
DETAIL547,ORDER352,PROD144,5,291.54,1457.7
DETAIL548,ORDER353,PROD144,2,291.54,583.08
DETAIL549,ORDER354,PROD175,4,658.6,2634.4
DETAIL550,ORDER355,PROD179,5,481.04,2405.2
DETAIL551,ORDER355,PROD37,1,680.31,680.31
DETAIL552,ORDER355,PROD22,1,982.19,982.19
DETAIL553,ORDER356,PROD63,2,1410.48,2820.96
DETAIL554,ORDER357,PROD193,5,1613.58,8067.9
DETAIL555,ORDER358,PROD93,1,1310.46,1310.46
DETAIL556,ORDER358,PROD152,2,1182.6,2365.2
DETAIL557,ORDER358,PROD2,4,1965.67,7862.68
DETAIL558,ORDER359,PROD235,1,1436.86,1436.86
DETAIL559,ORDER360,PROD38,6,1301.89,7811.34
DETAIL560,ORDER360,PROD78,3,1837.3,5511.9
DETAIL561,ORDER361,PROD103,3,1826.31,5478.93
DETAIL562,ORDER362,PROD241,6,1894.41,11366.46
DETAIL563,ORDER363,PROD241,2,1894.41,3788.82
DETAIL564,ORDER363,PROD55,1,1835.23,1835.23
DETAIL565,ORDER363,PROD210,2,1212.09,2424.18
DETAIL566,ORDER364,PROD229,6,1283.1,7698.6
DETAIL567,ORDER365,PROD168,1,971.85,971.85
DETAIL568,ORDER366,PROD108,2,347.9,695.8
DETAIL569,ORDER366,PROD73,1,393.18,393.18
DETAIL570,ORDER367,PROD211,2,787.68,1575.36
DETAIL571,ORDER368,PROD6,4,1387.83,5551.32
DETAIL572,ORDER368,PROD129,2,1008.63,2017.26
DETAIL573,ORDER369,PROD6,6,1387.83,8326.98
DETAIL574,ORDER370,PROD190,9,1220.02,10980.18
DETAIL575,ORDER370,PROD90,1,152.5,152.5
DETAIL576,ORDER371,PROD136,1,1272.39,1272.39
DETAIL577,ORDER372,PROD263,7,1528.77,10701.39
DETAIL578,ORDER373,PROD179,1,481.04,481.04
DETAIL579,ORDER373,PROD100,3,1843.47,5530.41
DETAIL580,ORDER374,PROD7,6,1616.08,9696.48
DETAIL581,ORDER374,PROD214,1,1829.14,1829.14
DETAIL582,ORDER375,PROD132,3,1925.49,5776.47
DETAIL583,ORDER376,PROD260,5,778.36,3891.8
DETAIL584,ORDER377,PROD80,5,372.56,1862.8
DETAIL585,ORDER377,PROD80,3,372.56,1117.68
DETAIL586,ORDER378,PROD106,1,1287.68,1287.68
DETAIL587,ORDER379,PROD10,4,1076.07,4304.28
DETAIL588,ORDER380,PROD198,1,1785.7,1785.7
DETAIL589,ORDER381,PROD168,8,971.85,7774.8
DETAIL590,ORDER382,PROD266,1,610.3,610.3
DETAIL591,ORDER383,PROD23,1,217.75,217.75
DETAIL592,ORDER383,PROD32,2,1751.26,3502.52
DETAIL593,ORDER384,PROD165,1,668.67,668.67
DETAIL594,ORDER385,PROD268,5,1750.59,8752.95
DETAIL595,ORDER385,PROD168,1,971.85,971.85
DETAIL596,ORDER386,PROD263,2,1528.77,3057.54
DETAIL597,ORDER386,PROD84,1,1465.04,1465.04
DETAIL598,ORDER386,PROD135,2,1496.91,2993.82
DETAIL599,ORDER387,PROD224,2,1026.85,2053.7
DETAIL600,ORDER388,PROD228,1,1752.87,1752.87
DETAIL601,ORDER388,PROD129,2,1008.63,2017.26
DETAIL602,ORDER389,PROD205,1,1315.11,1315.11
DETAIL603,ORDER389,PROD11,2,1222.91,2445.82
DETAIL604,ORDER389,PROD39,1,1177.82,1177.82
DETAIL605,ORDER390,PROD46,8,1585.41,12683.28
DETAIL606,ORDER390,PROD251,1,527.66,527.66
DETAIL607,ORDER391,PROD249,9,581.77,5235.93
DETAIL608,ORDER392,PROD101,2,1497.94,2995.88
DETAIL609,ORDER392,PROD173,1,1740.17,1740.17
DETAIL610,ORDER392,PROD253,1,925.45,925.45
DETAIL611,ORDER393,PROD120,3,539.82,1619.46
DETAIL612,ORDER394,PROD24,9,328.42,2955.78
DETAIL613,ORDER395,PROD223,3,1812.35,5437.05
DETAIL614,ORDER395,PROD87,3,1691.31,5073.93
DETAIL615,ORDER396,PROD221,3,1192.42,3577.26
DETAIL616,ORDER397,PROD204,4,1359.37,5437.48
DETAIL617,ORDER398,PROD60,1,1470.15,1470.15
DETAIL618,ORDER398,PROD243,3,1558.58,4675.74
DETAIL619,ORDER398,PROD260,1,778.36,778.36
DETAIL620,ORDER399,PROD112,5,1658.14,8290.7
DETAIL621,ORDER400,PROD162,4,66.53,266.12
DETAIL622,ORDER400,PROD118,3,538.09,1614.27
DETAIL623,ORDER401,PROD174,2,179.77,359.54
DETAIL624,ORDER402,PROD200,5,527.18,2635.9
DETAIL625,ORDER402,PROD5,1,713.65,713.65
DETAIL626,ORDER403,PROD75,1,902.55,902.55
DETAIL627,ORDER403,PROD94,1,1540.07,1540.07
DETAIL628,ORDER404,PROD29,1,159.34,159.34
DETAIL629,ORDER405,PROD128,5,1853.91,9269.55
DETAIL630,ORDER405,PROD108,3,347.9,1043.7
DETAIL631,ORDER406,PROD180,8,1968.03,15744.24
DETAIL632,ORDER406,PROD21,1,1173.26,1173.26
DETAIL633,ORDER407,PROD53,1,767.95,767.95
DETAIL634,ORDER408,PROD184,2,1875.92,3751.84
DETAIL635,ORDER408,PROD190,1,1220.02,1220.02
DETAIL636,ORDER408,PROD32,1,1751.26,1751.26
DETAIL637,ORDER409,PROD196,2,1433.76,2867.52
DETAIL638,ORDER410,PROD83,1,700.36,700.36
DETAIL639,ORDER411,PROD179,9,481.04,4329.36
DETAIL640,ORDER412,PROD88,1,1557.45,1557.45
DETAIL641,ORDER413,PROD233,3,1176.96,3530.88
DETAIL642,ORDER414,PROD67,3,1169.44,3508.32
DETAIL643,ORDER414,PROD108,5,347.9,1739.5
DETAIL644,ORDER414,PROD148,1,1332.56,1332.56
DETAIL645,ORDER415,PROD103,4,1826.31,7305.24
DETAIL646,ORDER416,PROD10,8,1076.07,8608.56
DETAIL647,ORDER416,PROD125,2,299.99,599.98
DETAIL648,ORDER417,PROD23,6,217.75,1306.5
DETAIL649,ORDER418,PROD92,1,1581.94,1581.94
DETAIL650,ORDER419,PROD76,4,602.79,2411.16
DETAIL651,ORDER420,PROD29,5,159.34,796.7
DETAIL652,ORDER420,PROD77,1,1782.64,1782.64
DETAIL653,ORDER421,PROD142,1,1532.02,1532.02
DETAIL654,ORDER422,PROD62,1,852.24,852.24
DETAIL655,ORDER423,PROD237,2,418.83,837.66
DETAIL656,ORDER423,PROD265,2,574.08,1148.16
DETAIL657,ORDER424,PROD141,2,1459.35,2918.7
DETAIL658,ORDER425,PROD115,1,1017.94,1017.94
DETAIL659,ORDER426,PROD152,1,1182.6,1182.6
DETAIL660,ORDER427,PROD115,5,1017.94,5089.7
DETAIL661,ORDER427,PROD200,1,527.18,527.18
DETAIL662,ORDER427,PROD82,1,590.49,590.49
DETAIL663,ORDER428,PROD228,2,1752.87,3505.74
DETAIL664,ORDER428,PROD85,5,1480.91,7404.55
DETAIL665,ORDER429,PROD134,1,725.75,725.75
DETAIL666,ORDER430,PROD93,6,1310.46,7862.76
DETAIL667,ORDER430,PROD123,1,1414.08,1414.08
DETAIL668,ORDER431,PROD58,1,1754.73,1754.73
DETAIL669,ORDER431,PROD141,2,1459.35,2918.7
DETAIL670,ORDER432,PROD132,1,1925.49,1925.49
DETAIL671,ORDER432,PROD267,5,1308.4,6542.0
DETAIL672,ORDER433,PROD29,9,159.34,1434.06
DETAIL673,ORDER434,PROD102,3,1695.46,5086.38
DETAIL674,ORDER435,PROD132,2,1925.49,3850.98
DETAIL675,ORDER436,PROD76,3,602.79,1808.37
DETAIL676,ORDER437,PROD167,2,869.31,1738.62
DETAIL677,ORDER438,PROD11,3,1222.91,3668.73
DETAIL678,ORDER439,PROD168,1,971.85,971.85
DETAIL679,ORDER440,PROD161,2,1901.65,3803.3
DETAIL680,ORDER440,PROD12,2,833.87,1667.74
DETAIL681,ORDER441,PROD138,7,451.34,3159.38
DETAIL682,ORDER441,PROD182,1,1341.41,1341.41
DETAIL683,ORDER441,PROD6,1,1387.83,1387.83
DETAIL684,ORDER442,PROD101,2,1497.94,2995.88
DETAIL685,ORDER443,PROD41,1,1607.22,1607.22
DETAIL686,ORDER443,PROD67,1,1169.44,1169.44
DETAIL687,ORDER444,PROD195,3,116.78,350.34
DETAIL688,ORDER445,PROD76,3,602.79,1808.37
DETAIL689,ORDER446,PROD227,2,978.25,1956.5
DETAIL690,ORDER446,PROD230,1,1364.56,1364.56
DETAIL691,ORDER447,PROD8,2,967.88,1935.76
DETAIL692,ORDER447,PROD98,2,1958.92,3917.84
DETAIL693,ORDER448,PROD215,4,1656.11,6624.44
DETAIL694,ORDER448,PROD21,1,1173.26,1173.26
DETAIL695,ORDER449,PROD216,3,1869.78,5609.34
DETAIL696,ORDER450,PROD153,1,1419.79,1419.79
DETAIL697,ORDER450,PROD243,2,1558.58,3117.16
DETAIL698,ORDER451,PROD87,5,1691.31,8456.55
DETAIL699,ORDER451,PROD51,1,1134.21,1134.21
DETAIL700,ORDER452,PROD17,1,1034.96,1034.96
DETAIL701,ORDER452,PROD202,1,892.09,892.09
DETAIL702,ORDER453,PROD121,2,616.75,1233.5
DETAIL703,ORDER453,PROD103,1,1826.31,1826.31
DETAIL704,ORDER453,PROD134,1,725.75,725.75
DETAIL705,ORDER454,PROD186,4,634.72,2538.88
DETAIL706,ORDER455,PROD211,1,787.68,787.68
DETAIL707,ORDER456,PROD170,4,1597.14,6388.56
DETAIL708,ORDER456,PROD194,5,1597.76,7988.8
DETAIL709,ORDER457,PROD181,6,184.39,1106.34
DETAIL710,ORDER457,PROD246,1,1575.6,1575.6
DETAIL711,ORDER458,PROD178,2,1175.78,2351.56
DETAIL712,ORDER458,PROD110,5,789.76,3948.8
DETAIL713,ORDER459,PROD48,2,1254.74,2509.48
DETAIL714,ORDER460,PROD156,2,461.63,923.26
DETAIL715,ORDER460,PROD218,3,786.05,2358.15
DETAIL716,ORDER461,PROD24,7,328.42,2298.94
DETAIL717,ORDER461,PROD49,1,1643.67,1643.67
DETAIL718,ORDER461,PROD37,1,680.31,680.31
DETAIL719,ORDER462,PROD106,1,1287.68,1287.68
DETAIL720,ORDER462,PROD28,2,79.41,158.82
DETAIL721,ORDER463,PROD126,2,122.29,244.58
DETAIL722,ORDER463,PROD61,1,1069.72,1069.72
DETAIL723,ORDER463,PROD257,1,1136.86,1136.86
DETAIL724,ORDER464,PROD67,1,1169.44,1169.44
DETAIL725,ORDER465,PROD129,6,1008.63,6051.78
DETAIL726,ORDER466,PROD222,4,1275.9,5103.6
DETAIL727,ORDER466,PROD67,1,1169.44,1169.44
DETAIL728,ORDER467,PROD16,3,882.26,2646.78
DETAIL729,ORDER468,PROD84,1,1465.04,1465.04
DETAIL730,ORDER469,PROD63,5,1410.48,7052.4
DETAIL731,ORDER470,PROD115,1,1017.94,1017.94
DETAIL732,ORDER470,PROD107,1,868.62,868.62
DETAIL733,ORDER471,PROD64,1,199.63,199.63
DETAIL734,ORDER472,PROD109,1,99.73,99.73
DETAIL735,ORDER473,PROD191,4,1134.63,4538.52
DETAIL736,ORDER474,PROD219,2,1548.14,3096.28
DETAIL737,ORDER474,PROD69,2,520.57,1041.14
DETAIL738,ORDER475,PROD174,2,179.77,359.54
DETAIL739,ORDER476,PROD167,6,869.31,5215.86
DETAIL740,ORDER477,PROD80,2,372.56,745.12
DETAIL741,ORDER477,PROD111,1,1696.44,1696.44
DETAIL742,ORDER478,PROD9,1,913.1,913.1
DETAIL743,ORDER478,PROD201,1,1285.95,1285.95
DETAIL744,ORDER479,PROD8,8,967.88,7743.04
DETAIL745,ORDER480,PROD70,1,154.82,154.82
DETAIL746,ORDER481,PROD24,9,328.42,2955.78
DETAIL747,ORDER481,PROD26,1,945.69,945.69
DETAIL748,ORDER482,PROD83,1,700.36,700.36
DETAIL749,ORDER483,PROD106,8,1287.68,10301.44
DETAIL750,ORDER484,PROD13,5,642.99,3214.95
DETAIL751,ORDER485,PROD106,4,1287.68,5150.72
DETAIL752,ORDER486,PROD191,9,1134.63,10211.67
DETAIL753,ORDER487,PROD78,5,1837.3,9186.5
DETAIL754,ORDER488,PROD229,7,1283.1,8981.7
DETAIL755,ORDER489,PROD16,2,882.26,1764.52
DETAIL756,ORDER490,PROD166,4,1274.47,5097.88
DETAIL757,ORDER491,PROD193,8,1613.58,12908.64
DETAIL758,ORDER491,PROD80,1,372.56,372.56
DETAIL759,ORDER492,PROD178,1,1175.78,1175.78
DETAIL760,ORDER493,PROD50,2,211.47,422.94
DETAIL761,ORDER494,PROD83,2,700.36,1400.72
DETAIL762,ORDER494,PROD190,2,1220.02,2440.04
DETAIL763,ORDER494,PROD158,3,1422.7,4268.1
DETAIL764,ORDER495,PROD65,2,1152.39,2304.78
DETAIL765,ORDER496,PROD95,3,1329.3,3987.9
DETAIL766,ORDER497,PROD78,2,1837.3,3674.6
DETAIL767,ORDER497,PROD171,3,1819.18,5457.54
DETAIL768,ORDER498,PROD188,1,226.5,226.5
DETAIL769,ORDER499,PROD114,2,460.88,921.76
DETAIL770,ORDER499,PROD85,3,1480.91,4442.73
DETAIL771,ORDER500,PROD164,8,1249.56,9996.48
DETAIL772,ORDER500,PROD81,1,1222.72,1222.72
DETAIL773,ORDER501,PROD177,3,461.09,1383.27
DETAIL774,ORDER502,PROD119,3,119.86,359.58
DETAIL775,ORDER502,PROD136,1,1272.39,1272.39
DETAIL776,ORDER503,PROD69,1,520.57,520.57
DETAIL777,ORDER503,PROD138,6,451.34,2708.04
DETAIL778,ORDER504,PROD186,9,634.72,5712.48
DETAIL779,ORDER504,PROD123,1,1414.08,1414.08
DETAIL780,ORDER505,PROD224,1,1026.85,1026.85
DETAIL781,ORDER506,PROD69,1,520.57,520.57
DETAIL782,ORDER507,PROD51,4,1134.21,4536.84
DETAIL783,ORDER508,PROD24,1,328.42,328.42
DETAIL784,ORDER508,PROD43,1,1684.88,1684.88
DETAIL785,ORDER509,PROD136,2,1272.39,2544.78
DETAIL786,ORDER510,PROD94,1,1540.07,1540.07
DETAIL787,ORDER510,PROD111,4,1696.44,6785.76
DETAIL788,ORDER511,PROD162,3,66.53,199.59
DETAIL789,ORDER511,PROD37,4,680.31,2721.24
DETAIL790,ORDER512,PROD190,1,1220.02,1220.02
DETAIL791,ORDER513,PROD141,1,1459.35,1459.35
DETAIL792,ORDER513,PROD82,1,590.49,590.49
DETAIL793,ORDER514,PROD200,3,527.18,1581.54
DETAIL794,ORDER514,PROD241,1,1894.41,1894.41
DETAIL795,ORDER515,PROD139,2,1788.69,3577.38
DETAIL796,ORDER516,PROD174,3,179.77,539.31
DETAIL797,ORDER517,PROD112,1,1658.14,1658.14
DETAIL798,ORDER518,PROD37,4,680.31,2721.24
DETAIL799,ORDER519,PROD58,2,1754.73,3509.46
DETAIL800,ORDER519,PROD244,1,1045.79,1045.79
DETAIL801,ORDER519,PROD60,1,1470.15,1470.15
DETAIL802,ORDER520,PROD258,1,1628.17,1628.17
DETAIL803,ORDER521,PROD158,6,1422.7,8536.2
DETAIL804,ORDER521,PROD48,2,1254.74,2509.48
DETAIL805,ORDER522,PROD16,1,882.26,882.26
DETAIL806,ORDER522,PROD1,1,1878.02,1878.02
DETAIL807,ORDER523,PROD16,2,882.26,1764.52
DETAIL808,ORDER524,PROD214,1,1829.14,1829.14
DETAIL809,ORDER525,PROD23,2,217.75,435.5
DETAIL810,ORDER525,PROD91,2,1858.59,3717.18
DETAIL811,ORDER526,PROD17,3,1034.96,3104.88
DETAIL812,ORDER526,PROD37,2,680.31,1360.62
DETAIL813,ORDER527,PROD96,1,1291.41,1291.41
DETAIL814,ORDER527,PROD102,4,1695.46,6781.84
DETAIL815,ORDER528,PROD127,1,1245.37,1245.37
DETAIL816,ORDER529,PROD252,5,836.11,4180.55
DETAIL817,ORDER529,PROD245,3,1973.76,5921.28
DETAIL818,ORDER530,PROD136,1,1272.39,1272.39
DETAIL819,ORDER531,PROD110,1,789.76,789.76
DETAIL820,ORDER531,PROD218,2,786.05,1572.1
DETAIL821,ORDER532,PROD77,8,1782.64,14261.12
DETAIL822,ORDER532,PROD141,1,1459.35,1459.35
DETAIL823,ORDER533,PROD233,3,1176.96,3530.88
DETAIL824,ORDER534,PROD255,6,1843.99,11063.94
DETAIL825,ORDER534,PROD193,1,1613.58,1613.58
DETAIL826,ORDER535,PROD193,1,1613.58,1613.58
DETAIL827,ORDER536,PROD152,5,1182.6,5913.0
DETAIL828,ORDER536,PROD95,2,1329.3,2658.6
DETAIL829,ORDER537,PROD127,7,1245.37,8717.59
DETAIL830,ORDER537,PROD180,1,1968.03,1968.03
DETAIL831,ORDER538,PROD35,4,479.36,1917.44
DETAIL832,ORDER538,PROD23,1,217.75,217.75
DETAIL833,ORDER539,PROD189,2,298.21,596.42
DETAIL834,ORDER540,PROD24,3,328.42,985.26
DETAIL835,ORDER540,PROD133,1,971.0,971.0
DETAIL836,ORDER541,PROD15,2,1370.57,2741.14
DETAIL837,ORDER542,PROD93,2,1310.46,2620.92
DETAIL838,ORDER542,PROD147,1,1162.49,1162.49
DETAIL839,ORDER542,PROD178,1,1175.78,1175.78
DETAIL840,ORDER543,PROD140,2,832.99,1665.98
DETAIL841,ORDER543,PROD65,1,1152.39,1152.39
DETAIL842,ORDER544,PROD93,5,1310.46,6552.3
DETAIL843,ORDER544,PROD83,2,700.36,1400.72
DETAIL844,ORDER545,PROD64,7,199.63,1397.41
DETAIL845,ORDER545,PROD14,1,1404.75,1404.75
DETAIL846,ORDER546,PROD222,1,1275.9,1275.9
DETAIL847,ORDER546,PROD50,1,211.47,211.47
DETAIL848,ORDER547,PROD249,1,581.77,581.77
DETAIL849,ORDER547,PROD217,2,1375.9,2751.8
DETAIL850,ORDER548,PROD116,1,414.24,414.24
DETAIL851,ORDER548,PROD106,2,1287.68,2575.36
DETAIL852,ORDER548,PROD221,1,1192.42,1192.42
DETAIL853,ORDER549,PROD201,3,1285.95,3857.85
DETAIL854,ORDER549,PROD15,4,1370.57,5482.28
DETAIL855,ORDER549,PROD250,1,1787.61,1787.61
DETAIL856,ORDER550,PROD8,7,967.88,6775.16
DETAIL857,ORDER551,PROD17,8,1034.96,8279.68
DETAIL858,ORDER551,PROD78,1,1837.3,1837.3
DETAIL859,ORDER552,PROD114,2,460.88,921.76
DETAIL860,ORDER552,PROD110,1,789.76,789.76
DETAIL861,ORDER552,PROD52,1,788.65,788.65
DETAIL862,ORDER553,PROD188,1,226.5,226.5
DETAIL863,ORDER554,PROD76,6,602.79,3616.74
DETAIL864,ORDER554,PROD243,1,1558.58,1558.58
DETAIL865,ORDER554,PROD63,1,1410.48,1410.48
DETAIL866,ORDER555,PROD36,1,1366.18,1366.18
DETAIL867,ORDER555,PROD82,1,590.49,590.49
DETAIL868,ORDER556,PROD17,1,1034.96,1034.96
DETAIL869,ORDER556,PROD97,1,1170.06,1170.06
DETAIL870,ORDER557,PROD149,1,158.35,158.35
DETAIL871,ORDER558,PROD94,6,1540.07,9240.42
DETAIL872,ORDER558,PROD9,2,913.1,1826.2
DETAIL873,ORDER559,PROD21,6,1173.26,7039.56
DETAIL874,ORDER559,PROD117,2,649.93,1299.86
DETAIL875,ORDER560,PROD266,2,610.3,1220.6
DETAIL876,ORDER560,PROD164,6,1249.56,7497.36
DETAIL877,ORDER560,PROD184,1,1875.92,1875.92
DETAIL878,ORDER561,PROD188,1,226.5,226.5
DETAIL879,ORDER562,PROD89,3,720.23,2160.69
DETAIL880,ORDER562,PROD109,4,99.73,398.92
DETAIL881,ORDER562,PROD80,1,372.56,372.56
DETAIL882,ORDER563,PROD16,5,882.26,4411.3
DETAIL883,ORDER563,PROD97,3,1170.06,3510.18
DETAIL884,ORDER563,PROD217,1,1375.9,1375.9
DETAIL885,ORDER564,PROD8,1,967.88,967.88
DETAIL886,ORDER565,PROD82,1,590.49,590.49
DETAIL887,ORDER565,PROD54,2,1837.02,3674.04
DETAIL888,ORDER566,PROD94,2,1540.07,3080.14
DETAIL889,ORDER567,PROD196,5,1433.76,7168.8
DETAIL890,ORDER567,PROD210,1,1212.09,1212.09
DETAIL891,ORDER567,PROD39,3,1177.82,3533.46
DETAIL892,ORDER568,PROD169,1,144.04,144.04
DETAIL893,ORDER568,PROD43,2,1684.88,3369.76
DETAIL894,ORDER569,PROD188,7,226.5,1585.5
DETAIL895,ORDER570,PROD189,4,298.21,1192.84
DETAIL896,ORDER570,PROD135,2,1496.91,2993.82
DETAIL897,ORDER570,PROD67,4,1169.44,4677.76
DETAIL898,ORDER571,PROD111,1,1696.44,1696.44
DETAIL899,ORDER572,PROD21,5,1173.26,5866.3
DETAIL900,ORDER572,PROD210,4,1212.09,4848.36
DETAIL901,ORDER573,PROD77,6,1782.64,10695.84
DETAIL902,ORDER574,PROD192,3,304.99,914.97
DETAIL903,ORDER574,PROD110,4,789.76,3159.04
DETAIL904,ORDER575,PROD70,3,154.82,464.46
DETAIL905,ORDER575,PROD206,2,687.05,1374.1
DETAIL906,ORDER576,PROD23,5,217.75,1088.75
DETAIL907,ORDER577,PROD69,1,520.57,520.57
DETAIL908,ORDER577,PROD98,1,1958.92,1958.92
DETAIL909,ORDER578,PROD16,3,882.26,2646.78
DETAIL910,ORDER578,PROD126,1,122.29,122.29
DETAIL911,ORDER579,PROD220,2,757.96,1515.92
DETAIL912,ORDER579,PROD131,7,1110.53,7773.71
DETAIL913,ORDER580,PROD251,6,527.66,3165.96
DETAIL914,ORDER581,PROD49,1,1643.67,1643.67
DETAIL915,ORDER581,PROD220,4,757.96,3031.84
DETAIL916,ORDER582,PROD226,1,1371.33,1371.33
DETAIL917,ORDER583,PROD186,9,634.72,5712.48
DETAIL918,ORDER584,PROD44,1,1152.56,1152.56
DETAIL919,ORDER584,PROD171,3,1819.18,5457.54
DETAIL920,ORDER585,PROD19,8,374.87,2998.96
DETAIL921,ORDER586,PROD112,1,1658.14,1658.14
DETAIL922,ORDER586,PROD249,5,581.77,2908.85
DETAIL923,ORDER587,PROD154,1,632.49,632.49
DETAIL924,ORDER587,PROD156,2,461.63,923.26
DETAIL925,ORDER588,PROD83,1,700.36,700.36
DETAIL926,ORDER588,PROD245,2,1973.76,3947.52
DETAIL927,ORDER589,PROD3,9,1238.0,11142.0
DETAIL928,ORDER589,PROD180,1,1968.03,1968.03
DETAIL929,ORDER590,PROD2,2,1965.67,3931.34
DETAIL930,ORDER590,PROD112,4,1658.14,6632.56
DETAIL931,ORDER591,PROD56,4,1390.85,5563.4
DETAIL932,ORDER592,PROD243,1,1558.58,1558.58
DETAIL933,ORDER593,PROD266,5,610.3,3051.5
DETAIL934,ORDER594,PROD195,3,116.78,350.34
DETAIL935,ORDER594,PROD111,2,1696.44,3392.88
DETAIL936,ORDER594,PROD97,1,1170.06,1170.06
DETAIL937,ORDER595,PROD255,4,1843.99,7375.96
DETAIL938,ORDER595,PROD100,3,1843.47,5530.41
DETAIL939,ORDER596,PROD71,2,276.72,553.44
DETAIL940,ORDER596,PROD262,1,206.55,206.55
DETAIL941,ORDER597,PROD2,1,1965.67,1965.67
DETAIL942,ORDER597,PROD56,1,1390.85,1390.85
DETAIL943,ORDER597,PROD209,1,1144.1,1144.1
DETAIL944,ORDER598,PROD69,2,520.57,1041.14
DETAIL945,ORDER598,PROD216,7,1869.78,13088.46
DETAIL946,ORDER599,PROD4,8,1491.7,11933.6
DETAIL947,ORDER600,PROD80,5,372.56,1862.8
DETAIL948,ORDER601,PROD167,4,869.31,3477.24
DETAIL949,ORDER601,PROD243,1,1558.58,1558.58
DETAIL950,ORDER602,PROD127,9,1245.37,11208.33
DETAIL951,ORDER603,PROD217,2,1375.9,2751.8
