ReturnID,OrderID,ProductID,ReturnDate,Reason,Status,RefundAmount
RETURN345,ORDER8755,PROD80,2023-09-19,Not as Described,Rejected,0.0
RETURN346,ORDER13835,PROD96,2022-08-22,Defective,Rejected,0.0
RETURN347,ORDER8433,PROD153,2023-06-11,Defective,Rejected,0.0
RETURN348,ORDER1526,PROD71,2022-01-18,Wrong Item,Accepted,276.72
RETURN349,ORDER14366,PROD199,2023-02-26,Wrong Item,Rejected,0.0
RETURN350,ORDER1646,PROD70,2023-02-06,Wrong Item,Rejected,0.0
RETURN351,ORDER18280,PROD213,2023-05-02,Wrong Item,Rejected,0.0
RETURN352,ORDER2057,PROD50,2024-02-27,Not as Described,Accepted,634.41
RETURN353,ORDER5402,PROD240,2022-10-08,Wrong Item,Accepted,3577.82
RETURN354,ORDER17501,PROD226,2023-04-10,Not as Described,Accepted,5485.32
RETURN355,ORDER6547,PROD58,2023-11-06,Not as Described,Rejected,0.0
RETURN356,ORDER1808,PROD153,2024-11-21,Not as Described,Rejected,0.0
RETURN357,ORDER19523,PROD170,2024-07-28,Not as Described,Rejected,0.0
RETURN358,ORDER12633,PROD167,2022-10-06,Wrong Item,Accepted,869.31
RETURN359,ORDER622,PROD171,2022-03-03,Changed Mind,Rejected,0.0
RETURN360,ORDER19509,PROD219,2024-04-15,Wrong Item,Accepted,6192.56
RETURN361,ORDER7819,PROD86,2023-12-02,Not as Described,Accepted,3652.32
RETURN362,ORDER6484,PROD159,2022-11-23,Not as Described,Accepted,10531.22
RETURN363,ORDER1499,PROD26,2024-08-04,Not as Described,Accepted,9456.9
RETURN364,ORDER7334,PROD81,2022-01-29,Wrong Item,Accepted,7336.32
RETURN365,ORDER19834,PROD240,2023-09-07,Not as Described,Rejected,0.0
RETURN366,ORDER16222,PROD149,2024-08-08,Defective,Accepted,1108.45
RETURN367,ORDER5821,PROD167,2022-04-29,Not as Described,Rejected,0.0
RETURN368,ORDER7283,PROD198,2022-09-15,Not as Described,Accepted,16071.3
RETURN369,ORDER6269,PROD210,2024-07-09,Changed Mind,Rejected,0.0
RETURN370,ORDER4821,PROD179,2024-12-19,Defective,Rejected,0.0
RETURN371,ORDER2798,PROD96,2023-05-04,Changed Mind,Rejected,0.0
RETURN372,ORDER6295,PROD89,2023-06-26,Defective,Accepted,5041.61
RETURN373,ORDER10658,PROD159,2022-04-01,Wrong Item,Rejected,0.0
RETURN374,ORDER6595,PROD48,2023-05-17,Wrong Item,Accepted,11292.66
RETURN375,ORDER9182,PROD242,2024-07-19,Wrong Item,Accepted,2411.8
RETURN376,ORDER10758,PROD158,2022-10-14,Wrong Item,Accepted,4268.1
RETURN377,ORDER13761,PROD7,2023-08-07,Defective,Accepted,4848.24
RETURN378,ORDER14270,PROD132,2024-01-13,Defective,Rejected,0.0
RETURN379,ORDER379,PROD117,2023-11-17,Defective,Accepted,2599.72
RETURN380,ORDER15784,PROD238,2022-01-16,Changed Mind,Accepted,617.08
RETURN381,ORDER2388,PROD77,2022-08-30,Changed Mind,Rejected,0.0
RETURN382,ORDER4548,PROD79,2022-04-10,Changed Mind,Accepted,2624.58
RETURN383,ORDER2207,PROD131,2022-04-24,Wrong Item,Rejected,0.0
RETURN384,ORDER3699,PROD181,2023-10-14,Changed Mind,Rejected,0.0
RETURN385,ORDER15204,PROD235,2023-08-25,Not as Described,Rejected,0.0
RETURN386,ORDER3733,PROD8,2023-12-03,Not as Described,Rejected,0.0
RETURN387,ORDER19817,PROD126,2024-07-21,Defective,Rejected,0.0
RETURN388,ORDER12240,PROD61,2022-09-12,Changed Mind,Rejected,0.0
RETURN389,ORDER7339,PROD246,2022-03-12,Wrong Item,Rejected,0.0
RETURN390,ORDER12268,PROD194,2024-01-23,Defective,Accepted,15977.6
RETURN391,ORDER19534,PROD64,2022-12-20,Defective,Rejected,0.0
RETURN392,ORDER7517,PROD208,2024-05-30,Wrong Item,Accepted,4112.16
RETURN393,ORDER17280,PROD72,2024-06-09,Changed Mind,Rejected,0.0
RETURN394,ORDER19521,PROD124,2024-01-19,Not as Described,Accepted,559.7
RETURN395,ORDER10687,PROD266,2023-10-18,Defective,Rejected,0.0
RETURN396,ORDER14277,PROD166,2023-08-18,Wrong Item,Accepted,11470.23
RETURN397,ORDER5928,PROD40,2023-07-29,Wrong Item,Rejected,0.0
RETURN398,ORDER12574,PROD149,2022-02-20,Wrong Item,Rejected,0.0
RETURN399,ORDER1867,PROD219,2024-05-12,Wrong Item,Rejected,0.0
RETURN400,ORDER11445,PROD167,2024-03-05,Not as Described,Rejected,0.0
RETURN401,ORDER11422,PROD35,2022-12-27,Wrong Item,Accepted,958.72
RETURN402,ORDER13697,PROD144,2024-10-29,Defective,Accepted,2915.4
RETURN403,ORDER18952,PROD238,2022-11-25,Changed Mind,Accepted,2468.32
RETURN404,ORDER7190,PROD99,2023-10-14,Changed Mind,Rejected,0.0
RETURN405,ORDER5431,PROD179,2023-02-04,Changed Mind,Rejected,0.0
RETURN406,ORDER19012,PROD164,2023-07-25,Changed Mind,Accepted,12495.6
RETURN407,ORDER2430,PROD176,2022-11-03,Wrong Item,Accepted,6709.24
RETURN408,ORDER3898,PROD200,2024-01-18,Wrong Item,Accepted,4744.62
RETURN409,ORDER16272,PROD76,2024-02-24,Changed Mind,Rejected,0.0
RETURN410,ORDER17954,PROD196,2022-01-25,Defective,Rejected,0.0
RETURN411,ORDER15738,PROD164,2023-01-16,Changed Mind,Rejected,0.0
RETURN412,ORDER14538,PROD122,2022-01-26,Changed Mind,Accepted,709.84
RETURN413,ORDER1794,PROD267,2024-05-17,Not as Described,Rejected,0.0
RETURN414,ORDER893,PROD120,2023-08-30,Changed Mind,Rejected,0.0
RETURN415,ORDER2089,PROD43,2022-08-19,Not as Described,Accepted,15163.92
RETURN416,ORDER4783,PROD62,2024-03-26,Changed Mind,Accepted,5113.44
RETURN417,ORDER42,PROD129,2024-08-17,Not as Described,Rejected,0.0
RETURN418,ORDER16134,PROD62,2024-08-27,Changed Mind,Rejected,0.0
RETURN419,ORDER13335,PROD4,2024-02-09,Changed Mind,Rejected,0.0
RETURN420,ORDER15651,PROD44,2022-09-04,Not as Described,Rejected,0.0
RETURN421,ORDER2790,PROD110,2022-09-11,Not as Described,Rejected,0.0
RETURN422,ORDER17318,PROD248,2023-06-23,Changed Mind,Rejected,0.0
RETURN423,ORDER11657,PROD53,2024-03-08,Not as Described,Rejected,0.0
RETURN424,ORDER6970,PROD68,2022-09-16,Wrong Item,Accepted,5963.25
RETURN425,ORDER10966,PROD30,2023-07-15,Not as Described,Accepted,8041.68
RETURN426,ORDER7465,PROD256,2022-04-20,Not as Described,Accepted,4764.6
RETURN427,ORDER10873,PROD19,2024-05-29,Changed Mind,Accepted,374.87
RETURN428,ORDER10534,PROD130,2022-01-29,Changed Mind,Accepted,3216.9
RETURN429,ORDER4260,PROD244,2022-04-20,Wrong Item,Rejected,0.0
RETURN430,ORDER16747,PROD199,2024-12-15,Defective,Accepted,1219.74
RETURN431,ORDER660,PROD193,2024-08-29,Wrong Item,Accepted,3227.16
RETURN432,ORDER244,PROD124,2022-09-25,Defective,Accepted,2798.5
RETURN433,ORDER7864,PROD220,2023-04-04,Changed Mind,Accepted,4547.76
RETURN434,ORDER1333,PROD31,2022-07-11,Changed Mind,Rejected,0.0
RETURN435,ORDER7662,PROD145,2022-01-31,Changed Mind,Rejected,0.0
RETURN436,ORDER11377,PROD155,2024-11-16,Wrong Item,Accepted,8449.35
RETURN437,ORDER6810,PROD198,2023-10-13,Changed Mind,Rejected,0.0
RETURN438,ORDER17444,PROD259,2022-10-16,Not as Described,Rejected,0.0
RETURN439,ORDER7312,PROD217,2023-09-10,Defective,Accepted,11007.2
RETURN440,ORDER9257,PROD208,2024-12-30,Changed Mind,Rejected,0.0
RETURN441,ORDER7077,PROD20,2022-03-01,Defective,Rejected,0.0
RETURN442,ORDER11072,PROD159,2023-07-03,Wrong Item,Accepted,4513.38
RETURN443,ORDER6061,PROD262,2022-05-20,Changed Mind,Rejected,0.0
RETURN444,ORDER5564,PROD55,2024-06-28,Changed Mind,Rejected,0.0
RETURN445,ORDER11686,PROD198,2023-03-27,Wrong Item,Rejected,0.0
RETURN446,ORDER10112,PROD64,2024-02-29,Changed Mind,Rejected,0.0
RETURN447,ORDER14132,PROD202,2024-12-15,Not as Described,Accepted,3568.36
RETURN448,ORDER3944,PROD59,2022-05-20,Changed Mind,Rejected,0.0
RETURN449,ORDER17193,PROD214,2024-09-05,Changed Mind,Accepted,16462.26
RETURN450,ORDER10918,PROD194,2024-02-08,Defective,Accepted,1597.76
RETURN451,ORDER13801,PROD207,2024-05-23,Wrong Item,Accepted,663.64
RETURN452,ORDER336,PROD192,2024-07-26,Defective,Rejected,0.0
RETURN453,ORDER16649,PROD125,2023-10-24,Defective,Accepted,2399.92
RETURN454,ORDER8737,PROD166,2022-10-21,Wrong Item,Rejected,0.0
RETURN455,ORDER13456,PROD51,2023-02-10,Defective,Accepted,10207.89
RETURN456,ORDER2009,PROD20,2022-11-09,Wrong Item,Rejected,0.0
RETURN457,ORDER943,PROD78,2024-05-16,Not as Described,Rejected,0.0
RETURN458,ORDER2414,PROD3,2023-07-02,Not as Described,Accepted,7428.0
RETURN459,ORDER19282,PROD43,2023-02-02,Wrong Item,Rejected,0.0
RETURN460,ORDER4763,PROD199,2022-05-11,Wrong Item,Rejected,0.0
RETURN461,ORDER19145,PROD266,2022-09-07,Wrong Item,Accepted,3661.8
RETURN462,ORDER17532,PROD86,2024-02-22,Changed Mind,Accepted,7304.64
RETURN463,ORDER2318,PROD6,2023-09-23,Wrong Item,Rejected,0.0
RETURN464,ORDER2815,PROD73,2022-07-19,Defective,Accepted,1179.54
RETURN465,ORDER16874,PROD58,2023-03-05,Wrong Item,Accepted,10528.38
RETURN466,ORDER16745,PROD247,2023-01-01,Changed Mind,Rejected,0.0
RETURN467,ORDER17757,PROD182,2023-12-25,Changed Mind,Rejected,0.0
RETURN468,ORDER8349,PROD233,2023-06-08,Wrong Item,Rejected,0.0
RETURN469,ORDER5828,PROD254,2022-12-30,Defective,Rejected,0.0
RETURN470,ORDER5558,PROD15,2024-08-12,Defective,Rejected,0.0
RETURN471,ORDER5732,PROD221,2024-08-21,Changed Mind,Rejected,0.0
RETURN472,ORDER19476,PROD247,2024-04-16,Changed Mind,Rejected,0.0
RETURN473,ORDER9788,PROD145,2024-03-05,Not as Described,Accepted,5456.0
RETURN474,ORDER10907,PROD244,2023-03-23,Changed Mind,Rejected,0.0
RETURN475,ORDER18459,PROD35,2024-10-06,Wrong Item,Accepted,3834.88
RETURN476,ORDER11511,PROD240,2023-04-10,Changed Mind,Accepted,1788.91
RETURN477,ORDER18970,PROD121,2022-09-30,Changed Mind,Rejected,0.0
RETURN478,ORDER11168,PROD147,2022-11-09,Changed Mind,Accepted,3487.47
RETURN479,ORDER3861,PROD207,2023-07-15,Wrong Item,Accepted,2322.74
RETURN480,ORDER17401,PROD124,2025-01-04,Wrong Item,Rejected,0.0
RETURN481,ORDER7114,PROD102,2022-01-30,Defective,Rejected,0.0
RETURN482,ORDER8608,PROD210,2023-09-08,Wrong Item,Rejected,0.0
RETURN483,ORDER16737,PROD255,2024-10-29,Changed Mind,Accepted,14751.92
RETURN484,ORDER18703,PROD94,2024-02-28,Wrong Item,Rejected,0.0
RETURN485,ORDER15907,PROD119,2022-02-14,Wrong Item,Rejected,0.0
RETURN486,ORDER19098,PROD81,2024-08-19,Defective,Rejected,0.0
RETURN487,ORDER10023,PROD128,2023-10-27,Changed Mind,Rejected,0.0
RETURN488,ORDER11164,PROD216,2022-05-08,Not as Described,Rejected,0.0
RETURN489,ORDER13185,PROD227,2024-08-23,Not as Described,Accepted,4891.25
RETURN490,ORDER15655,PROD159,2024-03-16,Not as Described,Accepted,10531.22
RETURN491,ORDER12555,PROD265,2023-09-17,Wrong Item,Rejected,0.0
RETURN492,ORDER18888,PROD159,2024-06-03,Changed Mind,Accepted,12035.68
RETURN493,ORDER10474,PROD81,2023-01-09,Not as Described,Accepted,1222.72
RETURN494,ORDER4928,PROD243,2024-10-14,Wrong Item,Rejected,0.0
RETURN495,ORDER4955,PROD226,2022-06-26,Wrong Item,Rejected,0.0
RETURN496,ORDER6354,PROD181,2023-05-12,Changed Mind,Accepted,1843.9
RETURN497,ORDER15741,PROD90,2023-07-26,Wrong Item,Accepted,1067.5
RETURN498,ORDER3321,PROD85,2022-09-19,Wrong Item,Rejected,0.0
RETURN499,ORDER12600,PROD146,2022-01-30,Not as Described,Accepted,12263.6
RETURN500,ORDER6526,PROD196,2023-05-17,Not as Described,Rejected,0.0
RETURN501,ORDER12638,PROD15,2023-05-18,Not as Described,Rejected,0.0
RETURN502,ORDER17653,PROD217,2022-05-11,Changed Mind,Rejected,0.0
RETURN503,ORDER9787,PROD188,2024-11-02,Wrong Item,Rejected,0.0
RETURN504,ORDER1138,PROD241,2024-01-08,Defective,Accepted,15155.28
RETURN505,ORDER1424,PROD122,2023-08-18,Not as Described,Rejected,0.0
RETURN506,ORDER13774,PROD4,2024-08-25,Wrong Item,Rejected,0.0
RETURN507,ORDER10471,PROD178,2023-07-21,Defective,Rejected,0.0
RETURN508,ORDER12461,PROD113,2022-04-27,Not as Described,Rejected,0.0
RETURN509,ORDER19729,PROD132,2022-04-19,Defective,Accepted,15403.92
RETURN510,ORDER13021,PROD167,2022-01-16,Wrong Item,Rejected,0.0
RETURN511,ORDER9121,PROD246,2024-06-05,Defective,Accepted,11029.2
RETURN512,ORDER10487,PROD47,2024-05-20,Not as Described,Rejected,0.0
RETURN513,ORDER3407,PROD159,2024-07-22,Defective,Rejected,0.0
RETURN514,ORDER2519,PROD71,2024-01-27,Defective,Rejected,0.0
RETURN515,ORDER3372,PROD94,2023-05-24,Not as Described,Rejected,0.0
RETURN516,ORDER4702,PROD173,2023-05-17,Defective,Rejected,0.0
RETURN517,ORDER17365,PROD264,2022-07-21,Not as Described,Rejected,0.0
RETURN518,ORDER11200,PROD159,2022-08-06,Wrong Item,Rejected,0.0
RETURN519,ORDER12404,PROD220,2022-07-29,Changed Mind,Rejected,0.0
RETURN520,ORDER999,PROD79,2022-09-26,Not as Described,Accepted,4374.3
RETURN521,ORDER14308,PROD2,2023-05-14,Defective,Rejected,0.0
RETURN522,ORDER12625,PROD29,2022-09-17,Wrong Item,Rejected,0.0
RETURN523,ORDER104,PROD35,2023-01-31,Wrong Item,Rejected,0.0
RETURN524,ORDER15806,PROD28,2022-08-19,Defective,Rejected,0.0
RETURN525,ORDER7833,PROD168,2022-08-23,Changed Mind,Rejected,0.0
RETURN526,ORDER13640,PROD115,2022-02-01,Not as Described,Accepted,1017.94
RETURN527,ORDER7926,PROD140,2022-01-25,Wrong Item,Rejected,0.0
RETURN528,ORDER1003,PROD188,2024-08-21,Wrong Item,Accepted,226.5
RETURN529,ORDER13872,PROD96,2023-12-31,Changed Mind,Accepted,5165.64
RETURN530,ORDER8397,PROD80,2022-05-22,Not as Described,Accepted,2980.48
RETURN531,ORDER9832,PROD106,2022-05-07,Changed Mind,Accepted,2575.36
RETURN532,ORDER18903,PROD8,2023-02-24,Defective,Rejected,0.0
RETURN533,ORDER11171,PROD92,2024-04-16,Changed Mind,Accepted,4745.82
RETURN534,ORDER6796,PROD207,2024-03-06,Not as Described,Accepted,2322.74
RETURN535,ORDER9230,PROD261,2022-07-23,Not as Described,Accepted,6619.5
RETURN536,ORDER16331,PROD200,2022-01-11,Wrong Item,Accepted,2108.72
RETURN537,ORDER17003,PROD259,2022-09-12,Defective,Rejected,0.0
RETURN538,ORDER5249,PROD170,2024-01-20,Not as Described,Accepted,12777.12
RETURN539,ORDER13708,PROD147,2023-09-18,Not as Described,Accepted,8137.43
RETURN540,ORDER6643,PROD150,2023-07-29,Changed Mind,Rejected,0.0
RETURN541,ORDER438,PROD49,2024-10-14,Changed Mind,Rejected,0.0
RETURN542,ORDER1567,PROD224,2022-09-05,Changed Mind,Accepted,4107.4
RETURN543,ORDER13204,PROD245,2023-07-18,Not as Described,Rejected,0.0
RETURN544,ORDER17306,PROD96,2022-11-26,Wrong Item,Rejected,0.0
RETURN545,ORDER14142,PROD128,2023-03-27,Changed Mind,Accepted,7415.64
RETURN546,ORDER19449,PROD36,2022-09-11,Not as Described,Rejected,0.0
RETURN547,ORDER12705,PROD63,2023-04-14,Defective,Accepted,8462.88
RETURN548,ORDER19652,PROD9,2022-03-12,Changed Mind,Accepted,9131.0
RETURN549,ORDER8860,PROD193,2024-09-29,Wrong Item,Accepted,1613.58
RETURN550,ORDER16498,PROD85,2024-03-27,Not as Described,Accepted,5923.64
RETURN551,ORDER5424,PROD9,2023-06-13,Defective,Accepted,4565.5
RETURN552,ORDER6746,PROD13,2024-07-03,Wrong Item,Accepted,5143.92
RETURN553,ORDER16159,PROD191,2022-04-08,Defective,Rejected,0.0
RETURN554,ORDER17688,PROD211,2024-01-26,Not as Described,Accepted,7089.12
RETURN555,ORDER14082,PROD39,2024-09-28,Wrong Item,Rejected,0.0
RETURN556,ORDER12996,PROD193,2023-11-18,Changed Mind,Accepted,9681.48
RETURN557,ORDER18188,PROD167,2022-10-10,Not as Described,Rejected,0.0
RETURN558,ORDER10271,PROD185,2024-07-23,Changed Mind,Rejected,0.0
RETURN559,ORDER8463,PROD142,2023-02-28,Defective,Rejected,0.0
RETURN560,ORDER16094,PROD137,2022-01-29,Wrong Item,Rejected,0.0
RETURN561,ORDER199,PROD227,2022-10-27,Defective,Accepted,1956.5
RETURN562,ORDER8371,PROD126,2023-05-26,Defective,Rejected,0.0
RETURN563,ORDER13447,PROD82,2023-09-23,Changed Mind,Accepted,4133.43
RETURN564,ORDER1690,PROD228,2022-05-04,Wrong Item,Rejected,0.0
RETURN565,ORDER19783,PROD61,2022-03-20,Changed Mind,Rejected,0.0
RETURN566,ORDER3719,PROD83,2024-10-15,Defective,Accepted,2101.08
RETURN567,ORDER18186,PROD115,2023-07-15,Not as Described,Rejected,0.0
RETURN568,ORDER14267,PROD68,2022-03-23,Changed Mind,Accepted,3975.5
RETURN569,ORDER2231,PROD217,2024-07-04,Changed Mind,Accepted,5503.6
RETURN570,ORDER9486,PROD154,2023-06-27,Changed Mind,Accepted,5692.41
RETURN571,ORDER10759,PROD187,2023-11-05,Wrong Item,Rejected,0.0
RETURN572,ORDER2949,PROD70,2023-04-14,Changed Mind,Rejected,0.0
RETURN573,ORDER18797,PROD213,2023-10-31,Changed Mind,Accepted,3806.73
RETURN574,ORDER16169,PROD224,2024-03-14,Changed Mind,Accepted,7187.95
RETURN575,ORDER14384,PROD121,2024-09-18,Defective,Rejected,0.0
RETURN576,ORDER283,PROD248,2023-04-26,Not as Described,Accepted,7971.0
RETURN577,ORDER14045,PROD217,2023-11-25,Wrong Item,Rejected,0.0
RETURN578,ORDER2358,PROD209,2024-12-28,Wrong Item,Rejected,0.0
RETURN579,ORDER15597,PROD80,2024-06-19,Defective,Accepted,745.12
RETURN580,ORDER10610,PROD109,2024-03-29,Changed Mind,Rejected,0.0
RETURN581,ORDER14081,PROD85,2022-09-18,Not as Described,Accepted,10366.37
RETURN582,ORDER5512,PROD139,2022-07-05,Changed Mind,Accepted,16098.21
RETURN583,ORDER8393,PROD227,2024-04-29,Wrong Item,Accepted,1956.5
RETURN584,ORDER6924,PROD267,2024-11-04,Not as Described,Accepted,5233.6
RETURN585,ORDER8435,PROD170,2022-02-20,Changed Mind,Accepted,12777.12
RETURN586,ORDER16175,PROD129,2022-03-07,Changed Mind,Accepted,3025.89
RETURN587,ORDER15504,PROD258,2022-09-02,Defective,Accepted,8140.85
RETURN588,ORDER12977,PROD36,2022-02-22,Wrong Item,Rejected,0.0
RETURN589,ORDER19899,PROD89,2023-07-16,Not as Described,Rejected,0.0
RETURN590,ORDER18787,PROD6,2023-11-18,Defective,Accepted,6939.15
RETURN591,ORDER17062,PROD175,2022-06-09,Defective,Accepted,658.6
RETURN592,ORDER4364,PROD150,2023-09-04,Changed Mind,Accepted,4291.56
RETURN593,ORDER17035,PROD233,2022-10-23,Defective,Accepted,10592.64
RETURN594,ORDER7539,PROD101,2023-08-25,Not as Described,Rejected,0.0
RETURN595,ORDER16164,PROD191,2022-02-13,Not as Described,Accepted,5673.15
RETURN596,ORDER8849,PROD225,2023-11-30,Defective,Accepted,5079.48
RETURN597,ORDER3577,PROD45,2022-12-29,Defective,Rejected,0.0
RETURN598,ORDER5428,PROD210,2024-05-09,Changed Mind,Rejected,0.0
RETURN599,ORDER12489,PROD6,2023-10-26,Not as Described,Accepted,8326.98
RETURN600,ORDER10073,PROD14,2022-03-18,Not as Described,Rejected,0.0
RETURN601,ORDER10204,PROD264,2024-01-08,Wrong Item,Accepted,272.84
RETURN602,ORDER10260,PROD180,2022-07-03,Wrong Item,Rejected,0.0
RETURN603,ORDER12958,PROD239,2024-01-15,Defective,Accepted,524.79
RETURN604,ORDER7873,PROD48,2024-10-24,Changed Mind,Rejected,0.0
RETURN605,ORDER8787,PROD62,2024-12-02,Changed Mind,Accepted,1704.48
RETURN606,ORDER4631,PROD70,2022-06-22,Not as Described,Accepted,774.1
RETURN607,ORDER8129,PROD166,2022-05-27,Wrong Item,Rejected,0.0
RETURN608,ORDER10801,PROD128,2022-01-19,Not as Described,Rejected,0.0
RETURN609,ORDER10633,PROD84,2022-04-06,Not as Described,Rejected,0.0
RETURN610,ORDER1972,PROD139,2022-11-25,Changed Mind,Accepted,10732.14
RETURN611,ORDER18873,PROD13,2023-03-15,Wrong Item,Rejected,0.0
RETURN612,ORDER1066,PROD214,2024-12-25,Wrong Item,Rejected,0.0
RETURN613,ORDER15914,PROD264,2023-03-22,Changed Mind,Accepted,1364.2
RETURN614,ORDER8518,PROD145,2023-09-15,Changed Mind,Rejected,0.0
RETURN615,ORDER9514,PROD24,2023-03-19,Not as Described,Rejected,0.0
RETURN616,ORDER18763,PROD220,2022-07-06,Wrong Item,Rejected,0.0
RETURN617,ORDER1229,PROD237,2022-12-20,Wrong Item,Accepted,1675.32
RETURN618,ORDER12975,PROD247,2024-01-27,Wrong Item,Accepted,3198.64
RETURN619,ORDER13183,PROD154,2024-02-23,Not as Described,Accepted,5059.92
RETURN620,ORDER5164,PROD163,2023-11-14,Defective,Accepted,9129.7
RETURN621,ORDER15883,PROD205,2024-03-20,Defective,Rejected,0.0
RETURN622,ORDER3210,PROD221,2024-06-03,Not as Described,Accepted,8346.94
RETURN623,ORDER5747,PROD111,2024-03-08,Changed Mind,Rejected,0.0
RETURN624,ORDER12196,PROD26,2023-11-22,Wrong Item,Accepted,945.69
RETURN625,ORDER4270,PROD181,2023-02-17,Not as Described,Accepted,737.56
RETURN626,ORDER11157,PROD119,2022-06-14,Changed Mind,Rejected,0.0
RETURN627,ORDER11065,PROD45,2022-08-24,Not as Described,Accepted,604.08
RETURN628,ORDER6811,PROD78,2023-04-25,Not as Described,Rejected,0.0
RETURN629,ORDER13201,PROD148,2024-11-29,Defective,Accepted,2665.12
RETURN630,ORDER8125,PROD32,2022-03-01,Not as Described,Rejected,0.0
RETURN631,ORDER16845,PROD188,2023-05-05,Wrong Item,Accepted,2265.0
RETURN632,ORDER3278,PROD209,2024-06-14,Defective,Accepted,6864.6
RETURN633,ORDER14945,PROD25,2022-06-06,Wrong Item,Accepted,16135.8
RETURN634,ORDER685,PROD130,2023-01-25,Defective,Accepted,1286.76
RETURN635,ORDER11403,PROD152,2024-12-29,Wrong Item,Accepted,7095.6
RETURN636,ORDER1759,PROD243,2024-01-17,Wrong Item,Accepted,1558.58
RETURN637,ORDER15581,PROD117,2024-12-14,Wrong Item,Accepted,1299.86
RETURN638,ORDER9090,PROD144,2023-06-17,Not as Described,Rejected,0.0
RETURN639,ORDER10098,PROD74,2022-11-12,Wrong Item,Accepted,7890.42
RETURN640,ORDER16756,PROD101,2023-10-12,Not as Described,Accepted,14979.4
RETURN641,ORDER1212,PROD59,2023-07-20,Defective,Rejected,0.0
RETURN642,ORDER1319,PROD94,2025-01-05,Wrong Item,Accepted,10780.49
RETURN643,ORDER12373,PROD205,2022-11-29,Changed Mind,Accepted,2630.22
RETURN644,ORDER8780,PROD236,2023-03-21,Changed Mind,Rejected,0.0
RETURN645,ORDER19270,PROD23,2022-08-26,Changed Mind,Accepted,1088.75
RETURN646,ORDER14103,PROD181,2023-06-28,Not as Described,Rejected,0.0
RETURN647,ORDER6368,PROD167,2023-10-11,Defective,Accepted,4346.55
RETURN648,ORDER10133,PROD216,2024-09-26,Not as Described,Rejected,0.0
RETURN649,ORDER12223,PROD184,2022-12-16,Wrong Item,Accepted,13131.44
RETURN650,ORDER3756,PROD112,2023-12-09,Not as Described,Rejected,0.0
RETURN651,ORDER7549,PROD15,2024-04-19,Not as Described,Rejected,0.0
RETURN652,ORDER6003,PROD82,2023-01-02,Defective,Accepted,3542.94
RETURN653,ORDER17186,PROD190,2022-08-30,Changed Mind,Accepted,2440.04
RETURN654,ORDER4679,PROD24,2023-09-03,Defective,Accepted,1970.52
RETURN655,ORDER7722,PROD51,2025-01-03,Defective,Rejected,0.0
RETURN656,ORDER10322,PROD180,2024-07-11,Defective,Accepted,13776.21
RETURN657,ORDER13241,PROD3,2022-03-21,Defective,Rejected,0.0
RETURN658,ORDER13366,PROD218,2024-11-02,Wrong Item,Accepted,1572.1
RETURN659,ORDER11756,PROD67,2022-09-24,Not as Described,Accepted,9355.52
RETURN660,ORDER4728,PROD258,2022-07-07,Defective,Accepted,16281.7
RETURN661,ORDER8206,PROD108,2024-08-22,Changed Mind,Rejected,0.0
RETURN662,ORDER10649,PROD8,2023-12-19,Wrong Item,Accepted,967.88
RETURN663,ORDER2693,PROD250,2024-11-06,Defective,Rejected,0.0
RETURN664,ORDER5064,PROD218,2023-04-24,Not as Described,Accepted,1572.1
RETURN665,ORDER19960,PROD174,2024-01-21,Not as Described,Rejected,0.0
RETURN666,ORDER7642,PROD183,2023-11-25,Wrong Item,Rejected,0.0
RETURN667,ORDER1451,PROD255,2024-06-28,Changed Mind,Accepted,14751.92
RETURN668,ORDER1936,PROD159,2024-04-24,Changed Mind,Accepted,6017.84
RETURN669,ORDER9332,PROD119,2022-12-21,Not as Described,Accepted,599.3
RETURN670,ORDER16017,PROD188,2022-02-21,Defective,Accepted,1585.5
RETURN671,ORDER7661,PROD35,2022-02-21,Changed Mind,Rejected,0.0
RETURN672,ORDER16697,PROD53,2022-08-30,Not as Described,Accepted,1535.9
RETURN673,ORDER8869,PROD178,2022-08-27,Not as Described,Accepted,9406.24
RETURN674,ORDER18091,PROD202,2024-02-13,Changed Mind,Rejected,0.0
RETURN675,ORDER14020,PROD222,2024-06-27,Wrong Item,Rejected,0.0
RETURN676,ORDER1631,PROD93,2024-03-11,Wrong Item,Accepted,11794.14
